date,text,user
2016-08-08T02:44:02.000Z,NFL Hall of Fame game canceled for poor field conditions http://fxn.ws/2aSUp9r,/FoxNews
2016-07-21T22:14:09.000Z,NBA has pulled its 2017 #AllStar Game from Charlotte in response to North Carolina’s transgender bathroom bill http://rol.st/29S24n5,/RollingStone
2016-07-13T03:28:00.000Z,"JUST IN: American League defeats National League, 4-2, in MLB #AllStarGame.",/FoxNews
2016-07-31T02:38:01.000Z,NFL refutes Trump claim that it sent him a letter bashing debate schedule,/washingtonpost
2016-08-12T13:02:30.000Z,#NFL denies Cowboys' request to wear decal honoring fallen #Dallas officers http://foxnews.com/sports/2016/08/12/nfl-denies-cowboys-request-to-wear-decal-honoring-fallen-dallas-officers.html…,/FoxNews
2016-08-23T07:51:37.000Z,"Ex-USC, NFL quarterback Marinovich arrested naked with drugs http://fxn.ws/2bwbaaf",/FoxNews
2016-08-03T19:45:33.000Z,Trump calls 'unsportsmanlike conduct' on NFL | @tamaraholder http://video.foxnews.com/v/5069881180001/…,/FoxNews
2016-07-11T14:28:24.000Z,"Breaking: Tim Duncan, a 15-time NBA All-Star for the San Antonio Spurs, announces his retirement after 19 seasons. http://fxn.ws/29D3WmY",/FoxNews
2016-08-22T19:28:06.000Z,MLB Star Edwin Encarnacion -- Sued for Battery ... STD Allegations,/TMZ
2016-07-01T00:37:01.000Z,The @NBA and @Hornets say they don't endorse proposed revisions to gender bathroom law http://cnn.it/29cmCtl #HB2,/CNN
2016-08-30T18:55:14.000Z,"Tim Tebow tries out for MLB, reportedly offered contract from Venezuelan team  http://fxn.ws/2cclVT8",/FoxNews
2016-08-26T02:15:00.000Z,"Legendary NBA star Kareem Abdul-Jabbar on the gender pay gap: Men have ""gotta get over"" their problems with it http://cnn.it/2bThvxh",/CNN
2016-08-19T19:13:14.000Z,The NBA has moved its 2017 All-Star Game from Charlotte to New Orleans due to controversial transgender bathroom law http://cnn.it/2bzQwXm,/CNN
2016-08-08T02:44:02.000Z,NFL Hall of Fame game canceled for poor field conditions http://fxn.ws/2aSUp9r,/FoxNews
2016-07-21T22:14:09.000Z,NBA has pulled its 2017 #AllStar Game from Charlotte in response to North Carolina’s transgender bathroom bill http://rol.st/29S24n5,/RollingStone
2016-07-13T03:28:00.000Z,"JUST IN: American League defeats National League, 4-2, in MLB #AllStarGame.",/FoxNews
2016-07-31T02:38:01.000Z,NFL refutes Trump claim that it sent him a letter bashing debate schedule,/washingtonpost
2016-08-12T13:02:30.000Z,#NFL denies Cowboys' request to wear decal honoring fallen #Dallas officers http://foxnews.com/sports/2016/08/12/nfl-denies-cowboys-request-to-wear-decal-honoring-fallen-dallas-officers.html…,/FoxNews
2016-08-23T07:51:37.000Z,"Ex-USC, NFL quarterback Marinovich arrested naked with drugs http://fxn.ws/2bwbaaf",/FoxNews
2016-08-03T19:45:33.000Z,Trump calls 'unsportsmanlike conduct' on NFL | @tamaraholder http://video.foxnews.com/v/5069881180001/…,/FoxNews
2016-07-11T14:28:24.000Z,"Breaking: Tim Duncan, a 15-time NBA All-Star for the San Antonio Spurs, announces his retirement after 19 seasons. http://fxn.ws/29D3WmY",/FoxNews
2016-08-22T19:28:06.000Z,MLB Star Edwin Encarnacion -- Sued for Battery ... STD Allegations,/TMZ
2016-07-01T00:37:01.000Z,The @NBA and @Hornets say they don't endorse proposed revisions to gender bathroom law http://cnn.it/29cmCtl #HB2,/CNN
2016-10-22T01:30:04.000Z,Ray Rice Hits 22 MPH on Treadmill ... I Got NFL Speed!!,/TMZ
2016-10-21T20:20:04.000Z,Ray Rice Hits 22 MPH on Treadmill ... I Got NFL Speed!!,/TMZ
2016-10-22T01:30:04.000Z,Ray Rice Hits 22 MPH on Treadmill ... I Got NFL Speed!!,/TMZ
2016-10-21T20:20:04.000Z,Ray Rice Hits 22 MPH on Treadmill ... I Got NFL Speed!!,/TMZ
2016-10-22T01:30:04.000Z,Ray Rice Hits 22 MPH on Treadmill ... I Got NFL Speed!!,/TMZ
2016-10-21T20:20:04.000Z,Ray Rice Hits 22 MPH on Treadmill ... I Got NFL Speed!!,/TMZ
2016-10-21T21:41:12.000Z,Survey: Reasons why fans are watching fewer NFL games.,/FoxNews
2016-09-18T20:30:03.000Z,The NFL will spend another $100 million to address head trauma http://nyti.ms/2cvdqUX,/nytimes
2016-10-31T17:10:11.000Z,"He’s had 6 concussions, but he won’t quit the NFL http://nyti.ms/2eUbmlY",/nytimes
2016-09-11T20:18:01.000Z,ESPN's fantasy football app crashes on 1st Sunday of NFL season http://cnn.it/2cOtq0h,/CNN
2016-10-16T16:55:06.000Z,Colin Kaepernick plays in Buffalo today. On the sidelines? The NFL coach who introduced Donald Trump at a rally. http://nyti.ms/2dTU6hs,/nytimes
2016-10-01T18:42:05.000Z,NFL teams are focusing on sleep as a priority for players http://nyti.ms/2d4lZRD,/nytimes
2016-09-03T21:17:44.000Z,"Webb: ""If [concussions are] such a big issue for the @NFL why isn't it for @HillaryClinton?"" http://bit.ly/2bTuVZj",/FoxNews
2016-10-31T16:30:14.000Z,A judge is forcing the NFL to reveal how its medical officials handled concussions over the last 2 decades,/nytimes
2016-10-10T18:40:07.000Z,"The best team in the NFL? Right now, it’s the Vikings.",/nytimes
2016-10-12T21:41:08.000Z,Is it possible that the best team in the NFL is quarterbacked by Sam Bradford?http://nyti.ms/2dFYBvR,/nytimes
2016-10-03T13:30:20.000Z,"There is no quarterback controversy in New England, but there might in Dallas. What we learned in NFL Week 4: http://nyti.ms/2dpvBI4",/nytimes
2016-10-14T12:22:33.000Z,Detective investigating sex assault allegations against NBA star found dead; suicide suspected http://cnn.it/2ef4tvH,/CNN
2016-09-12T17:38:01.000Z,Former Green Beret and NFL player @NateBoyer37: I stand by Colin Kaepernick http://cnn.it/2cqBCp4,/CNN
2016-09-12T14:14:01.000Z,Former Green Beret and NFL player @NateBoyer37: I stand by Colin Kaepernick http://cnn.it/2cQLDu5,/CNN
2016-09-07T15:01:12.000Z,NFL player Ben Watson vows from hospital bed to honor National Anthem http://fxn.ws/2bXVEJY,/FoxNews
2016-10-25T14:07:04.000Z,Why Justise Winslow is the key to Miami Heat's return to the top of the NBA http://rol.st/2fc2NpK,/RollingStone
2016-09-07T10:39:32.000Z,Meet the man who wants to build Africa's NBA http://cnn.it/2ccvmRQ,/CNN
2016-09-13T02:35:31.000Z,".@AWilliamson54, @TeamVic & @OBJ_3 wore patriotic cleats on 9/11 despite threat of @NFL fine http://bit.ly/2czYaUQ",/FoxNews
2016-10-30T22:27:00.000Z,"At a rally in Colorado, Donald Trump says politics and Colin Kaepernick are the reason for NFL ratings drop http://cnn.it/2ecnVuF",/CNN
2016-09-24T01:48:25.000Z,The NFL is going through a ratings #Deflategate. Why it's down this season: http://cnn.it/2cY7Yrr,/CNN
2016-12-13T22:33:27.000Z,"NFL great Jim Brown tells @BrookeBCNN about his meeting with Donald Trump at Trump Tower: ""He got my admiration"" http://cnn.it/2gFtV1P",/CNN
2016-11-14T02:00:06.000Z,"As ratings plummet, the NFL considers reducing ads and the length of games",/nytimes
2016-12-13T22:33:27.000Z,"NFL great Jim Brown tells @BrookeBCNN about his meeting with Donald Trump at Trump Tower: ""He got my admiration"" http://cnn.it/2gFtV1P",/CNN
2016-11-14T02:00:06.000Z,"As ratings plummet, the NFL considers reducing ads and the length of games",/nytimes
2016-12-23T02:14:53.000Z,"2 weeks remain in the NFL season, and there are now 4 billion ways the season could end. We break it all down:",/nytimes
2016-12-06T17:20:04.000Z,Suspect arrested in fatal road rage shooting of former NFL player Joe McKnight http://abcn.ws/2g6RQCb,/YahooNews
2016-11-14T12:53:01.000Z,NFL star Mike Evans sits during national anthem to protest Donald Trump election victory http://cnn.it/2fqGGLP,/CNN
2016-11-17T04:15:01.000Z,NFL star Roddy White used a series of tweets to describe a traffic stop that had him concerned for his life http://cnn.it/2fyIbaP,/CNN
2016-11-10T23:47:56.000Z,NFL Commissioner Roger Goodell says he's struggling to explain Donald Trump's victory to the women in his family http://cnn.it/2fhVnAN,/CNN
2016-12-13T23:00:45.000Z,"Donald Trump's day: Kanye West, NFL stars and Bill Gates http://cnn.it/2gFzRrD",/CNN
2016-11-12T01:38:23.000Z,"Bill O'Reilly: ""Ratings for the @NFL are down significantly this season. Some believe @Kaepernick7's protest...has turned off some viewers.""",/FoxNews
2016-11-03T15:25:01.000Z,Former NFL player Kevin Turner diagnosed with CTE http://cnn.it/2eYu8Lt,/CNN
2016-12-23T02:14:53.000Z,"2 weeks remain in the NFL season, and there are now 4 billion ways the season could end. We break it all down:",/nytimes
2016-12-06T17:20:04.000Z,Suspect arrested in fatal road rage shooting of former NFL player Joe McKnight http://abcn.ws/2g6RQCb,/YahooNews
2016-11-14T12:53:01.000Z,NFL star Mike Evans sits during national anthem to protest Donald Trump election victory http://cnn.it/2fqGGLP,/CNN
2016-11-17T04:15:01.000Z,NFL star Roddy White used a series of tweets to describe a traffic stop that had him concerned for his life http://cnn.it/2fyIbaP,/CNN
2016-11-10T23:47:56.000Z,NFL Commissioner Roger Goodell says he's struggling to explain Donald Trump's victory to the women in his family http://cnn.it/2fhVnAN,/CNN
2016-12-13T23:00:45.000Z,"Donald Trump's day: Kanye West, NFL stars and Bill Gates http://cnn.it/2gFzRrD",/CNN
2016-11-12T01:38:23.000Z,"Bill O'Reilly: ""Ratings for the @NFL are down significantly this season. Some believe @Kaepernick7's protest...has turned off some viewers.""",/FoxNews
2016-11-03T15:25:01.000Z,Former NFL player Kevin Turner diagnosed with CTE http://cnn.it/2eYu8Lt,/CNN
2016-12-23T02:14:53.000Z,"2 weeks remain in the NFL season, and there are now 4 billion ways the season could end. We break it all down:",/nytimes
2016-12-06T17:20:04.000Z,Suspect arrested in fatal road rage shooting of former NFL player Joe McKnight http://abcn.ws/2g6RQCb,/YahooNews
2016-11-14T12:53:01.000Z,NFL star Mike Evans sits during national anthem to protest Donald Trump election victory http://cnn.it/2fqGGLP,/CNN
2016-11-17T04:15:01.000Z,NFL star Roddy White used a series of tweets to describe a traffic stop that had him concerned for his life http://cnn.it/2fyIbaP,/CNN
2016-11-10T23:47:56.000Z,NFL Commissioner Roger Goodell says he's struggling to explain Donald Trump's victory to the women in his family http://cnn.it/2fhVnAN,/CNN
2016-12-13T23:00:45.000Z,"Donald Trump's day: Kanye West, NFL stars and Bill Gates http://cnn.it/2gFzRrD",/CNN
2016-11-12T01:38:23.000Z,"Bill O'Reilly: ""Ratings for the @NFL are down significantly this season. Some believe @Kaepernick7's protest...has turned off some viewers.""",/FoxNews
2016-11-03T15:25:01.000Z,Former NFL player Kevin Turner diagnosed with CTE http://cnn.it/2eYu8Lt,/CNN
2017-01-26T22:38:32.000Z,This Romanian-born prospect could be the tallest NBA player of all time.,/nypost
2017-01-28T01:42:42.000Z,.@NFL Star @BenjaminSWatson on #MarchForLife: 'The Pre-Born Are Important' #First100 http://bit.ly/2kcNi30,/FoxNews
2017-01-26T22:38:32.000Z,This Romanian-born prospect could be the tallest NBA player of all time.,/nypost
2017-01-28T01:42:42.000Z,.@NFL Star @BenjaminSWatson on #MarchForLife: 'The Pre-Born Are Important' #First100 http://bit.ly/2kcNi30,/FoxNews
2017-01-26T22:38:32.000Z,This Romanian-born prospect could be the tallest NBA player of all time.,/nypost
2017-01-28T01:42:42.000Z,.@NFL Star @BenjaminSWatson on #MarchForLife: 'The Pre-Born Are Important' #First100 http://bit.ly/2kcNi30,/FoxNews
2017-01-26T22:38:32.000Z,This Romanian-born prospect could be the tallest NBA player of all time.,/nypost
2017-01-28T01:42:42.000Z,.@NFL Star @BenjaminSWatson on #MarchForLife: 'The Pre-Born Are Important' #First100 http://bit.ly/2kcNi30,/FoxNews
2017-01-26T22:38:32.000Z,This Romanian-born prospect could be the tallest NBA player of all time.,/nypost
2017-01-28T01:42:42.000Z,.@NFL Star @BenjaminSWatson on #MarchForLife: 'The Pre-Born Are Important' #First100 http://bit.ly/2kcNi30,/FoxNews
2017-04-16T19:55:08.000Z,“Gruyère time!” How an exuberant broadcaster from Florida helped the NBA take off in France.,/nytimes
2017-03-27T18:24:44.000Z,The Raiders are leaving Oakland. The team's move to Las Vegas was approved by the NFL in a 31-1 vote.,/nytimes
2017-04-16T19:55:08.000Z,“Gruyère time!” How an exuberant broadcaster from Florida helped the NBA take off in France.,/nytimes
2017-03-27T18:24:44.000Z,The Raiders are leaving Oakland. The team's move to Las Vegas was approved by the NFL in a 31-1 vote.,/nytimes
2017-04-16T19:55:08.000Z,“Gruyère time!” How an exuberant broadcaster from Florida helped the NBA take off in France.,/nytimes
2017-03-27T18:24:44.000Z,The Raiders are leaving Oakland. The team's move to Las Vegas was approved by the NFL in a 31-1 vote.,/nytimes
2017-04-16T19:55:08.000Z,“Gruyère time!” How an exuberant broadcaster from Florida helped the NBA take off in France.,/nytimes
2017-03-27T18:24:44.000Z,The Raiders are leaving Oakland. The team's move to Las Vegas was approved by the NFL in a 31-1 vote.,/nytimes
2017-04-16T19:55:08.000Z,“Gruyère time!” How an exuberant broadcaster from Florida helped the NBA take off in France.,/nytimes
2017-03-27T18:24:44.000Z,The Raiders are leaving Oakland. The team's move to Las Vegas was approved by the NFL in a 31-1 vote.,/nytimes
2017-05-20T20:02:02.000Z,"Turkish NBA player Enes Kantor said he was detained in Romania because he opposed Erdogan, whom he likened to Hitler",/nytimes
2017-06-26T12:40:05.000Z,The NBA was the only major professional sports league to have a float in New York's Pride parade http://nyti.ms/2sSlu66,/nytimes
2017-05-20T20:02:02.000Z,"Turkish NBA player Enes Kantor said he was detained in Romania because he opposed Erdogan, whom he likened to Hitler",/nytimes
2017-06-26T12:40:05.000Z,The NBA was the only major professional sports league to have a float in New York's Pride parade http://nyti.ms/2sSlu66,/nytimes
2017-05-20T20:02:02.000Z,"Turkish NBA player Enes Kantor said he was detained in Romania because he opposed Erdogan, whom he likened to Hitler",/nytimes
2017-06-26T12:40:05.000Z,The NBA was the only major professional sports league to have a float in New York's Pride parade http://nyti.ms/2sSlu66,/nytimes
2017-05-20T20:02:02.000Z,"Turkish NBA player Enes Kantor said he was detained in Romania because he opposed Erdogan, whom he likened to Hitler",/nytimes
2017-06-26T12:40:05.000Z,The NBA was the only major professional sports league to have a float in New York's Pride parade http://nyti.ms/2sSlu66,/nytimes
2017-05-20T20:02:02.000Z,"Turkish NBA player Enes Kantor said he was detained in Romania because he opposed Erdogan, whom he likened to Hitler",/nytimes
2017-06-26T12:40:05.000Z,The NBA was the only major professional sports league to have a float in New York's Pride parade http://nyti.ms/2sSlu66,/nytimes
2017-07-25T15:12:23.000Z,"In a study of 111 brains of NFL players, 110 had CTE, the degenerative disease caused by repeated blows to the head http://nyti.ms/2tWm3uo",/nytimes
2017-08-26T15:24:07.000Z,".@TuckerCarlson: ""If the [@NFL] owners are racist, why are 70% of their employees black?""",/FoxNews
2017-07-25T15:12:23.000Z,"In a study of 111 brains of NFL players, 110 had CTE, the degenerative disease caused by repeated blows to the head http://nyti.ms/2tWm3uo",/nytimes
2017-08-26T15:24:07.000Z,".@TuckerCarlson: ""If the [@NFL] owners are racist, why are 70% of their employees black?""",/FoxNews
2017-07-25T15:12:23.000Z,"In a study of 111 brains of NFL players, 110 had CTE, the degenerative disease caused by repeated blows to the head http://nyti.ms/2tWm3uo",/nytimes
2017-08-26T15:24:07.000Z,".@TuckerCarlson: ""If the [@NFL] owners are racist, why are 70% of their employees black?""",/FoxNews
2017-07-25T15:12:23.000Z,"In a study of 111 brains of NFL players, 110 had CTE, the degenerative disease caused by repeated blows to the head http://nyti.ms/2tWm3uo",/nytimes
2017-08-26T15:24:07.000Z,".@TuckerCarlson: ""If the [@NFL] owners are racist, why are 70% of their employees black?""",/FoxNews
2017-07-25T15:12:23.000Z,"In a study of 111 brains of NFL players, 110 had CTE, the degenerative disease caused by repeated blows to the head http://nyti.ms/2tWm3uo",/nytimes
2017-08-26T15:24:07.000Z,".@TuckerCarlson: ""If the [@NFL] owners are racist, why are 70% of their employees black?""",/FoxNews
2017-10-19T00:23:14.000Z,".@judgejeanine: ""Colin Kaepernick has the right to his opinion, but he doesn't have the right to be in the NFL."" #Tucker",/FoxNews
2017-10-21T00:58:03.000Z,"Former @NFL Player: ""Our soldiers did not go fight and die in other nations to allow systemic racism to continue to exist in this country.""",/FoxNews
2017-10-19T00:23:14.000Z,".@judgejeanine: ""Colin Kaepernick has the right to his opinion, but he doesn't have the right to be in the NFL."" #Tucker",/FoxNews
2017-10-21T00:58:03.000Z,"Former @NFL Player: ""Our soldiers did not go fight and die in other nations to allow systemic racism to continue to exist in this country.""",/FoxNews
2017-10-19T00:23:14.000Z,".@judgejeanine: ""Colin Kaepernick has the right to his opinion, but he doesn't have the right to be in the NFL."" #Tucker",/FoxNews
2017-10-21T00:58:03.000Z,"Former @NFL Player: ""Our soldiers did not go fight and die in other nations to allow systemic racism to continue to exist in this country.""",/FoxNews
2017-10-19T00:23:14.000Z,".@judgejeanine: ""Colin Kaepernick has the right to his opinion, but he doesn't have the right to be in the NFL."" #Tucker",/FoxNews
2017-10-21T00:58:03.000Z,"Former @NFL Player: ""Our soldiers did not go fight and die in other nations to allow systemic racism to continue to exist in this country.""",/FoxNews
2017-10-19T00:23:14.000Z,".@judgejeanine: ""Colin Kaepernick has the right to his opinion, but he doesn't have the right to be in the NFL."" #Tucker",/FoxNews
2017-10-21T00:58:03.000Z,"Former @NFL Player: ""Our soldiers did not go fight and die in other nations to allow systemic racism to continue to exist in this country.""",/FoxNews
2017-12-24T05:40:06.000Z,"A study of the brains of 111 NFL players showed 110 had chronic degenerative injuries.   ""It is no longer debatable,"" said the pathologist. http://nyti.ms/2D5jvPt @jstallman, sports editor, identified this piece as one of the year's best articles.",/nytimes
2017-12-12T05:53:12.000Z,NFL Network Suspends Marshall Faulk and 2 Others Over Sexual Assault Allegations,/nytimes
2017-12-24T05:40:06.000Z,"A study of the brains of 111 NFL players showed 110 had chronic degenerative injuries.   ""It is no longer debatable,"" said the pathologist. http://nyti.ms/2D5jvPt @jstallman, sports editor, identified this piece as one of the year's best articles.",/nytimes
2017-12-12T05:53:12.000Z,NFL Network Suspends Marshall Faulk and 2 Others Over Sexual Assault Allegations,/nytimes
2017-12-24T05:40:06.000Z,"A study of the brains of 111 NFL players showed 110 had chronic degenerative injuries.   ""It is no longer debatable,"" said the pathologist. http://nyti.ms/2D5jvPt @jstallman, sports editor, identified this piece as one of the year's best articles.",/nytimes
2017-12-12T05:53:12.000Z,NFL Network Suspends Marshall Faulk and 2 Others Over Sexual Assault Allegations,/nytimes
2017-12-24T05:40:06.000Z,"A study of the brains of 111 NFL players showed 110 had chronic degenerative injuries.   ""It is no longer debatable,"" said the pathologist. http://nyti.ms/2D5jvPt @jstallman, sports editor, identified this piece as one of the year's best articles.",/nytimes
2017-12-12T05:53:12.000Z,NFL Network Suspends Marshall Faulk and 2 Others Over Sexual Assault Allegations,/nytimes
2017-12-24T05:40:06.000Z,"A study of the brains of 111 NFL players showed 110 had chronic degenerative injuries.   ""It is no longer debatable,"" said the pathologist. http://nyti.ms/2D5jvPt @jstallman, sports editor, identified this piece as one of the year's best articles.",/nytimes
2017-12-12T05:53:12.000Z,NFL Network Suspends Marshall Faulk and 2 Others Over Sexual Assault Allegations,/nytimes
2018-02-26T20:08:20.000Z,"Roger Goodell plans to fine the Cowboys owner Jerry Jones millions of dollars, partly for his challenge to the NFL commissioner’s contract http://nyti.ms/2BRSWQz",/nytimes
2018-02-14T05:01:42.000Z,"NBA coach Gregg Popovich: America is ""a racist country that hasn't figured it out yet"" http://cnn.it/2nXFEdy",/CNN
2018-02-26T20:08:20.000Z,"Roger Goodell plans to fine the Cowboys owner Jerry Jones millions of dollars, partly for his challenge to the NFL commissioner’s contract http://nyti.ms/2BRSWQz",/nytimes
2018-02-14T05:01:42.000Z,"NBA coach Gregg Popovich: America is ""a racist country that hasn't figured it out yet"" http://cnn.it/2nXFEdy",/CNN
2018-02-26T20:08:20.000Z,"Roger Goodell plans to fine the Cowboys owner Jerry Jones millions of dollars, partly for his challenge to the NFL commissioner’s contract http://nyti.ms/2BRSWQz",/nytimes
2018-02-14T05:01:42.000Z,"NBA coach Gregg Popovich: America is ""a racist country that hasn't figured it out yet"" http://cnn.it/2nXFEdy",/CNN
2018-02-26T20:08:20.000Z,"Roger Goodell plans to fine the Cowboys owner Jerry Jones millions of dollars, partly for his challenge to the NFL commissioner’s contract http://nyti.ms/2BRSWQz",/nytimes
2018-02-14T05:01:42.000Z,"NBA coach Gregg Popovich: America is ""a racist country that hasn't figured it out yet"" http://cnn.it/2nXFEdy",/CNN
2018-02-26T20:08:20.000Z,"Roger Goodell plans to fine the Cowboys owner Jerry Jones millions of dollars, partly for his challenge to the NFL commissioner’s contract http://nyti.ms/2BRSWQz",/nytimes
2018-02-14T05:01:42.000Z,"NBA coach Gregg Popovich: America is ""a racist country that hasn't figured it out yet"" http://cnn.it/2nXFEdy",/CNN
2018-03-07T19:10:53.000Z,"After dedicating his season to Parkland victim Joaquin Oliver, NBA star @DwyaneWade visited Marjory Stoneman Douglas High http://cnn.it/2G4dKEv",/CNN
2018-04-30T13:42:03.000Z,"NFL running back Mike James is the first player in history to file a ""therapeutic use exemption"" for cannabis, seeking exemption to use medical marijuana for pain management https://cnn.it/2JGB6AX",/CNN
2018-03-07T19:10:53.000Z,"After dedicating his season to Parkland victim Joaquin Oliver, NBA star @DwyaneWade visited Marjory Stoneman Douglas High http://cnn.it/2G4dKEv",/CNN
2018-04-30T13:42:03.000Z,"NFL running back Mike James is the first player in history to file a ""therapeutic use exemption"" for cannabis, seeking exemption to use medical marijuana for pain management https://cnn.it/2JGB6AX",/CNN
2018-03-07T19:10:53.000Z,"After dedicating his season to Parkland victim Joaquin Oliver, NBA star @DwyaneWade visited Marjory Stoneman Douglas High http://cnn.it/2G4dKEv",/CNN
2018-04-30T13:42:03.000Z,"NFL running back Mike James is the first player in history to file a ""therapeutic use exemption"" for cannabis, seeking exemption to use medical marijuana for pain management https://cnn.it/2JGB6AX",/CNN
2018-03-07T19:10:53.000Z,"After dedicating his season to Parkland victim Joaquin Oliver, NBA star @DwyaneWade visited Marjory Stoneman Douglas High http://cnn.it/2G4dKEv",/CNN
2018-04-30T13:42:03.000Z,"NFL running back Mike James is the first player in history to file a ""therapeutic use exemption"" for cannabis, seeking exemption to use medical marijuana for pain management https://cnn.it/2JGB6AX",/CNN
2018-03-07T19:10:53.000Z,"After dedicating his season to Parkland victim Joaquin Oliver, NBA star @DwyaneWade visited Marjory Stoneman Douglas High http://cnn.it/2G4dKEv",/CNN
2018-04-30T13:42:03.000Z,"NFL running back Mike James is the first player in history to file a ""therapeutic use exemption"" for cannabis, seeking exemption to use medical marijuana for pain management https://cnn.it/2JGB6AX",/CNN
2018-06-09T01:53:49.000Z,No one in the NBA has come close to LeBron James's share of a team’s production for over 40 years https://nyti.ms/2sIQ4Qx,/nytimes
2018-06-06T23:31:06.000Z,Rarely has one of the NBA's supreme players chased a championship with less help than LeBron James,/nytimes
2018-06-09T01:53:49.000Z,No one in the NBA has come close to LeBron James's share of a team’s production for over 40 years https://nyti.ms/2sIQ4Qx,/nytimes
2018-06-06T23:31:06.000Z,Rarely has one of the NBA's supreme players chased a championship with less help than LeBron James,/nytimes
2018-06-09T01:53:49.000Z,No one in the NBA has come close to LeBron James's share of a team’s production for over 40 years https://nyti.ms/2sIQ4Qx,/nytimes
2018-06-06T23:31:06.000Z,Rarely has one of the NBA's supreme players chased a championship with less help than LeBron James,/nytimes
2018-06-09T01:53:49.000Z,No one in the NBA has come close to LeBron James's share of a team’s production for over 40 years https://nyti.ms/2sIQ4Qx,/nytimes
2018-06-06T23:31:06.000Z,Rarely has one of the NBA's supreme players chased a championship with less help than LeBron James,/nytimes
2018-06-09T01:53:49.000Z,No one in the NBA has come close to LeBron James's share of a team’s production for over 40 years https://nyti.ms/2sIQ4Qx,/nytimes
2018-06-06T23:31:06.000Z,Rarely has one of the NBA's supreme players chased a championship with less help than LeBron James,/nytimes
2018-08-30T20:58:50.000Z,"Breaking News: In a blow to the NFL, Colin Kaepernick will be allowed to continue his case accusing the league of collusion to keep him off the field",/nytimes
2018-08-04T17:05:07.000Z,President Trump mocked LeBron James’s intelligence after the NBA star said that Mr. Trump was “dividing us” https://nyti.ms/2OFHqf0,/nytimes
2018-07-18T21:14:36.000Z,"Tennessee Titans star defensive end Jurrell Casey says he'll protest during the national anthem and accept any fines levied against him this upcoming NFL season. ""I'm going to take a fine this year, why not?"" he said. ""I'm going to protest during the flag"" https://cnn.it/2uvMJFu",/CNN
2018-08-30T20:58:50.000Z,"Breaking News: In a blow to the NFL, Colin Kaepernick will be allowed to continue his case accusing the league of collusion to keep him off the field",/nytimes
2018-08-04T17:05:07.000Z,President Trump mocked LeBron James’s intelligence after the NBA star said that Mr. Trump was “dividing us” https://nyti.ms/2OFHqf0,/nytimes
2018-07-18T21:14:36.000Z,"Tennessee Titans star defensive end Jurrell Casey says he'll protest during the national anthem and accept any fines levied against him this upcoming NFL season. ""I'm going to take a fine this year, why not?"" he said. ""I'm going to protest during the flag"" https://cnn.it/2uvMJFu",/CNN
2018-08-30T20:58:50.000Z,"Breaking News: In a blow to the NFL, Colin Kaepernick will be allowed to continue his case accusing the league of collusion to keep him off the field",/nytimes
2018-08-04T17:05:07.000Z,President Trump mocked LeBron James’s intelligence after the NBA star said that Mr. Trump was “dividing us” https://nyti.ms/2OFHqf0,/nytimes
2018-07-18T21:14:36.000Z,"Tennessee Titans star defensive end Jurrell Casey says he'll protest during the national anthem and accept any fines levied against him this upcoming NFL season. ""I'm going to take a fine this year, why not?"" he said. ""I'm going to protest during the flag"" https://cnn.it/2uvMJFu",/CNN
2018-08-30T20:58:50.000Z,"Breaking News: In a blow to the NFL, Colin Kaepernick will be allowed to continue his case accusing the league of collusion to keep him off the field",/nytimes
2018-08-04T17:05:07.000Z,President Trump mocked LeBron James’s intelligence after the NBA star said that Mr. Trump was “dividing us” https://nyti.ms/2OFHqf0,/nytimes
2018-07-18T21:14:36.000Z,"Tennessee Titans star defensive end Jurrell Casey says he'll protest during the national anthem and accept any fines levied against him this upcoming NFL season. ""I'm going to take a fine this year, why not?"" he said. ""I'm going to protest during the flag"" https://cnn.it/2uvMJFu",/CNN
2018-08-30T20:58:50.000Z,"Breaking News: In a blow to the NFL, Colin Kaepernick will be allowed to continue his case accusing the league of collusion to keep him off the field",/nytimes
2018-08-04T17:05:07.000Z,President Trump mocked LeBron James’s intelligence after the NBA star said that Mr. Trump was “dividing us” https://nyti.ms/2OFHqf0,/nytimes
2018-07-18T21:14:36.000Z,"Tennessee Titans star defensive end Jurrell Casey says he'll protest during the national anthem and accept any fines levied against him this upcoming NFL season. ""I'm going to take a fine this year, why not?"" he said. ""I'm going to protest during the flag"" https://cnn.it/2uvMJFu",/CNN
2018-09-04T02:20:06.000Z,"Colin Kaepernick has signed a multiyear deal with Nike that makes him a face of the 30th anniversary of the ""Just Do It"" campaign.   The ad comes days before the start of the NFL's 2018 season. https://nyti.ms/2PvO4UX",/nytimes
2018-09-06T01:32:05.000Z,Nike released a 2-minute ad narrated by Colin Kaepernick and announced plans to have it run during the NFL’s first telecast of the regular season https://nyti.ms/2M0oK7o,/nytimes
2018-09-04T02:20:06.000Z,"Colin Kaepernick has signed a multiyear deal with Nike that makes him a face of the 30th anniversary of the ""Just Do It"" campaign.   The ad comes days before the start of the NFL's 2018 season. https://nyti.ms/2PvO4UX",/nytimes
2018-09-06T01:32:05.000Z,Nike released a 2-minute ad narrated by Colin Kaepernick and announced plans to have it run during the NFL’s first telecast of the regular season https://nyti.ms/2M0oK7o,/nytimes
